"arxiv_id","title","category"
"2512.07198v1","Generating Storytelling Images with Rich Chains-of-Reasoning","cs.CL"
"2512.07195v1","MASim: Multilingual Agent-Based Simulation for Social Science","cs.CL"
"2512.07179v1","PICKT: Practical Interlinked Concept Knowledge Tracing for Personalized Learning using Knowledge Map Concept Relations","cs.CL"
"2512.07141v1","Think-Reflect-Revise: A Policy-Guided Reflective Framework for Safety Alignment in Large Vision Language Models","cs.CL"
"2512.07134v1","GUMBridge: a Corpus for Varieties of Bridging Anaphora","cs.CL"
"2512.07132v1","DART: Leveraging Multi-Agent Disagreement for Tool Recruitment in Multimodal Reasoning","cs.CL"
"2512.07109v1","A Neural Affinity Framework for Abstract Reasoning: Diagnosing the Compositional Gap in Transformer Architectures via Procedural Task Taxonomy","cs.CL"
"2512.11880v1","Shakespeare, Entropy and Educated Monkeys","cs.CL"
"2512.07090v1","Leveraging KV Similarity for Online Structured Pruning in LLMs","cs.CL"
"2512.07075v1","Do Large Language Models Truly Understand Cross-cultural Differences?","cs.CL"
"2512.07068v1","SETUP: Sentence-level English-To-Uniform Meaning Representation Parser","cs.CL"
"2512.07059v1","Replicating TEMPEST at Scale: Multi-Turn Adversarial Attacks Against Trillion-Parameter Frontier Models","cs.CL"
"2512.07015v1","FVA-RAG: Falsification-Verification Alignment for Mitigating Sycophantic Hallucinations","cs.CL"
"2512.07011v1","Block Sparse Flash Attention","cs.CL"
"2512.06991v1","Prompting-in-a-Series: Psychology-Informed Contents and Embeddings for Personality Recognition With Decoder-Only Models","cs.CL"
"2512.06989v1","Flash Multi-Head Feed-Forward Network","cs.CL"
"2512.06938v1","Progress Ratio Embeddings: An Impatience Signal for Robust Length Control in Neural Text Generation","cs.CL"
"2512.06933v1","MATEX: A Multi-Agent Framework for Explaining Ethereum Transactions","cs.CL"
"2512.06924v1","XAM: Interactive Explainability for Authorship Attribution Models","cs.CL"
"2512.06922v1","Large Language Models and Forensic Linguistics: Navigating Opportunities and Threats in the Age of Generative AI","cs.CL"
"2512.06921v1","NeuroABench: A Multimodal Evaluation Benchmark for Neurosurgical Anatomy Identification","cs.CL"
"2512.06919v1","Automated PRO-CTCAE Symptom Selection based on Prior Adverse Event Profiles","cs.CL"
"2512.06874v1","An Analysis of Large Language Models for Simulating User Responses in Surveys","cs.CL"
"2512.06869v1","Rhea: Role-aware Heuristic Episodic Attention for Conversational LLMs","cs.CL"
"2512.06866v1","Less Is More, but Where? Dynamic Token Compression via LLM-Guided Keyframe Prior","cs.CL"
"2512.06848v1","AquaFusionNet: Lightweight VisionSensor Fusion Framework for Real-Time Pathogen Detection and Water Quality Anomaly Prediction on Edge Devices","cs.CL"
"2512.06814v1","CAuSE: Decoding Multimodal Classifiers using Faithful Natural Language Explanation","cs.CL"
"2512.06812v1","Large Language Model-Based Generation of Discharge Summaries","cs.CL"
"2512.06810v1","MMDuet2: Enhancing Proactive Interaction of Video MLLMs with Multi-Turn Reinforcement Learning","cs.CL"
"2512.06787v1","LLM4SFC: Sequential Function Chart Generation via Large Language Models","cs.CL"
"2512.14706v1","LLM as a Neural Architect: Controlled Generation of Image Captioning Models Under Strict API Contracts","cs.CL"
"2512.06776v1","From Next-Token to Next-Block: A Principled Adaptation Path for Diffusion LLMs","cs.CL"
"2512.06751v1","Becoming Experienced Judges: Selective Test-Time Learning for Evaluators","cs.CL"
"2512.06744v1","One Word Is Not Enough: Simple Prompts Improve Word Embeddings","cs.CL"
"2512.06737v2","Arc Gradient Descent: A Mathematically Derived Reformulation of Gradient Descent with Phase-Aware, User-Controlled Step Dynamics","cs.CL"
"2512.06734v1","A Patient-Doctor-NLP-System to contest inequality for less privileged","cs.CL"
"2512.06732v1","""The Dentist is an involved parent, the bartender is not"": Revealing Implicit Biases in QA with Implicit BBQ","cs.CL"
"2512.06726v1","The Role of Entropy in Visual Grounding: Analysis and Optimization","cs.CL"
"2512.06721v1","ProAgent: Harnessing On-Demand Sensory Contexts for Proactive LLM Agent Systems","cs.CL"
"2512.06716v1","Cognitive Control Architecture (CCA): A Lifecycle Supervision Framework for Robustly Aligned AI Agents","cs.CL"
"2512.06713v2","Look Twice before You Leap: A Rational Agent Framework for Localized Adversarial Anonymization","cs.CL"
"2512.06711v1","Parameter-Efficient Fine-Tuning with Differential Privacy for Robust Instruction Adaptation in Large Language Models","cs.CL"
"2512.06694v1","TopiCLEAR: Topic extraction by CLustering Embeddings with Adaptive dimensional Reduction","cs.CL"
"2512.06690v1","Think-While-Generating: On-the-Fly Reasoning for Personalized Long-Form Generation","cs.CL"
"2512.06688v1","PersonaMem-v2: Towards Personalized Intelligence via Learning Implicit User Personas and Agentic Memory","cs.CL"
"2512.06681v1","Mechanistic Interpretability of GPT-2: Lexical and Contextual Layers in Sentiment Analysis","cs.CL"
"2512.06679v1","CMV-Fuse: Cross Modal-View Fusion of AMR, Syntax, and Knowledge Representations for Aspect Based Sentiment Analysis","cs.CL"
"2512.06656v1","The Online Discourse of Virtual Reality and Anxiety","cs.CL"
"2512.06641v1","An Index-based Approach for Efficient and Effective Web Content Extraction","cs.CL"
"2512.06607v1","A Fast and Effective Solution to the Problem of Look-ahead Bias in LLMs","cs.CL"
"2512.06586v1","Adapting AlignScore Mertic for Factual Consistency Evaluation of Text in Russian: A Student Abstract","cs.CL"
"2512.06515v1","ProSocialAlign: Preference Conditioned Test Time Alignment in Language Models","cs.CL"
"2512.20638v1","Uncovering Competency Gaps in Large Language Models and Their Benchmarks","cs.CL"
"2512.06483v1","Classifying German Language Proficiency Levels Using Large Language Models","cs.CL"
"2512.06476v1","Knowing What's Missing: Assessing Information Sufficiency in Question Answering","cs.CL"
"2512.06464v1","Modeling Contextual Passage Utility for Multihop Question Answering","cs.CL"
"2512.06421v1","Rethinking Training Dynamics in Scale-wise Autoregressive Generation","cs.CL"
"2512.06393v2","Less Is More for Multi-Step Logical Reasoning of LLM Generalisation Under Rule Removal, Paraphrasing, and Compression","cs.CL"
"2512.06351v1","LLM-Upgraded Graph Reinforcement Learning for Carbon-Aware Job Scheduling in Smart Manufacturing","cs.CL"
"2512.06350v1","Why They Disagree: Decoding Differences in Opinions about AI Risk on the Lex Fridman Podcast","cs.CL"
"2512.06343v1","When Distance Distracts: Representation Distance Bias in BT-Loss for Reward Models","cs.CL"
"2512.06266v1","Nanbeige4-3B Technical Report: Exploring the Frontier of Small Language Models","cs.CL"
"2512.06256v1","Convergence of Outputs When Two Large Language Models Interact in a Multi-Agentic Setup","cs.CL"
"2512.06239v1","LOCUS: A System and Method for Low-Cost Customization for Universal Specialization","cs.CL"
"2512.06228v1","Policy-based Sentence Simplification: Replacing Parallel Corpora with LLM-as-a-Judge","cs.CL"
"2512.06227v1","Automated Data Enrichment using Confidence-Aware Fine-Grained Debate among Open-Source LLMs for Mental Health and Online Safety","cs.CL"
"2512.06205v1","On measuring grounding and generalizing grounding problems","cs.CL"
"2512.06196v1","ARCANE: A Multi-Agent Framework for Interpretable and Configurable Alignment","cs.CL"
"2512.06193v1","Do You Feel Comfortable? Detecting Hidden Conversational Escalation in AI Chatbots","cs.CL"
"2512.06169v1","Morphologically-Informed Tokenizers for Languages with Non-Concatenative Morphology: A case study of Yoloxóchtil Mixtec ASR","cs.CL"
"2512.06097v1","Empathy by Design: Aligning Large Language Models for Healthcare Dialogue","cs.CL"
"2512.05967v1","Enhancing Retrieval-Augmented Generation with Entity Linking for Educational Platforms","cs.CL"
"2512.05959v1","M4-RAG: A Massive-Scale Multilingual Multi-Cultural Multimodal RAG","cs.CL"
"2512.05941v1","Zoom in, Click out: Unlocking and Evaluating the Potential of Zooming for GUI Grounding","cs.CL"
"2512.05925v1","To Err Is Human: Systematic Quantification of Errors in Published AI Papers via LLM Analysis","cs.CL"
"2512.05908v1","Natural Language Summarization Enables Multi-Repository Bug Localization by LLMs in Microservice Architectures","cs.CL"
"2512.13706v1","Mitigating Catastrophic Forgetting in Mathematical Reasoning Finetuning through Mixed Training","cs.CL"
"2512.05863v1","Optimizing Medical Question-Answering Systems: A Comparative Study of Fine-Tuned and Zero-Shot Large Language Models with RAG Framework","cs.CL"
"2512.05858v1","Prompting Science Report 4: Playing Pretend: Expert Personas Don't Improve Factual Accuracy","cs.CL"
"2512.05833v1","Vague Knowledge: Information without Transitivity and Partitions","cs.CL"
"2512.05832v2","Heard or Halted? Gender, Interruptions, and Emotional Tone in U.S. Supreme Court Oral Arguments","cs.CL"
"2512.05774v1","Active Video Perception: Iterative Evidence Seeking for Agentic Long Video Understanding","cs.CL"
"2512.05747v1","Capturing Classic Authorial Style in Long-Form Story Generation with GRPO Fine-Tuning","cs.CL"
"2512.05732v1","Efficient Text Classification with Conformal In-Context Learning","cs.CL"
"2512.05714v1","Big Tech-Funded AI Papers Have Higher Citation Impact, Greater Insularity, and Larger Recency Bias","cs.CL"
"2512.05700v1","Faithfulness metric fusion: Improving the evaluation of LLM trustworthiness across domains","cs.CL"
"2512.05681v1","Retrieving Semantically Similar Decisions under Noisy Institutional Labels: Robust Comparison of Embedding Methods","cs.CL"
"2512.05671v1","MedTutor-R1: Socratic Personalized Medical Teaching with Multi-Agent Simulation","cs.CL"
"2512.05665v1","Interleaved Latent Visual Reasoning with Selective Perceptual Modeling","cs.CL"
"2512.05658v1","Grounded Multilingual Medical Reasoning for Question Answering with Large Language Models","cs.CL"
"2512.05647v2","A Greek Government Decisions Dataset for Public-Sector Analysis and Insight","cs.CL"
"2512.05594v1","Ontology Learning with LLMs: A Benchmark Study on Axiom Identification","cs.CL"
"2512.05591v1","Entropy Ratio Clipping as a Soft Global Constraint for Stable Reinforcement Learning","cs.CL"
"2512.06048v1","The Road of Adaptive AI for Precision in Cybersecurity","cs.CL"
"2512.05580v1","Structured Reasoning with Tree-of-Thoughts for Bengali Math Word Problems","cs.CL"
"2512.05537v1","Automated Identification of Incidentalomas Requiring Follow-Up: A Multi-Anatomy Evaluation of LLM-Based and Supervised Approaches","cs.CL"
"2512.05501v1","SEA-SafeguardBench: Evaluating AI Safety in SEA Languages and Cultures","cs.CL"
"2512.05464v1","Dynamic Alignment for Collective Agency: Toward a Scalable Self-Improving Framework for Open-Ended LLM Alignment","cs.CL"
"2512.05430v1","ArtistMus: A Globally Diverse, Artist-Centric Benchmark for Retrieval-Augmented Music Question Answering","cs.CL"
"2512.11857v1","TopicProphet: Prophesies on Temporal Topic Trends and Stocks","cs.CL"
"2512.05414v3","LMSpell: Neural Spell Checking for Low-Resource Languages","cs.CL"
"2512.05409v1","SQ-format: A Unified Sparse-Quantized Hardware-friendly Data Format for LLMs","cs.CL"
"2512.05387v2","Learning from Self Critique and Refinement for Faithful LLM Summarization","cs.CL"
"2512.05379v1","Mitigating Self-Preference by Authorship Obfuscation","cs.CL"
"2512.05373v1","Text Rationalization for Robust Causal Effect Estimation","cs.CL"
"2512.05364v1","Transformer-Enabled Diachronic Analysis of Vedic Sanskrit: Neural Methods for Quantifying Types of Language Change","cs.CL"
"2512.05334v1","The Effect of Document Summarization on LLM-Based Relevance Judgments","cs.CL"
"2512.05331v1","Exposing Pink Slime Journalism: Linguistic Signatures and Robust Detection Against LLM-Generated Threats","cs.CL"
"2512.05325v1","LYNX: Learning Dynamic Exits for Confidence-Controlled Reasoning","cs.CL"
"2512.05318v1","To Think or Not to Think: The Hidden Cost of Meta-Training with Excessive CoT Examples","cs.CL"
"2512.05256v1","Enhancing Clinical Note Generation with ICD-10, Clinical Ontology Knowledge Graphs, and Chain-of-Thought Prompting Using GPT-4","cs.CL"
"2512.05243v1","Decoding the Black Box: Discerning AI Rhetorics About and Through Poetic Prompting","cs.CL"
"2512.05231v1","Unveiling Affective Polarization Trends in Parliamentary Proceedings","cs.CL"
"2512.05212v1","On the Computability of Artificial General Intelligence","cs.CL"
"2512.05112v1","DraCo: Draft as CoT for Text-to-Image Preview and Rare Concept Generation","cs.CL"
"2512.05105v1","Semantic Soft Bootstrapping: Long Context Reasoning in LLMs without Reinforcement Learning","cs.CL"
"2512.05103v2","TV2TV: A Unified Framework for Interleaved Language and Video Generation","cs.CL"
"2512.05100v1","Structured Document Translation via Format Reinforcement Learning","cs.CL"
"2512.05179v1","Fine-Tuning BERT for Domain-Specific Question Answering: Toward Educational NLP Resources at University Scale","cs.CL"
"2512.05066v1","Multi-LLM Collaboration for Medication Recommendation","cs.CL"
"2512.05033v2","Arbitrage: Efficient Reasoning via Advantage-Aware Speculation","cs.CL"
"2512.05012v1","Factuality and Transparency Are All RAG Needs! Self-Explaining Contrastive Evidence Re-ranking","cs.CL"
"2512.04987v1","Nex-N1: Agentic Models Trained via a Unified Ecosystem for Large-Scale Environment Construction","cs.CL"
"2512.04957v1","LLMs Know More Than Words: A Genre Study with Syntax, Metaphor & Phonetics","cs.CL"
"2512.04949v1","CARL: Critical Action Focused Reinforcement Learning for Multi-Step Agent","cs.CL"
"2512.04923v1","Algorithmic Thinking Theory","cs.CL"
"2512.04921v3","The AI Consumer Index (ACE)","cs.CL"
"2512.04871v1","STELLA: Guiding Large Language Models for Time Series Forecasting with Semantic Abstractions","cs.CL"
"2512.04868v1","SEAL: Self-Evolving Agentic Learning for Conversational Question Answering over Knowledge Graphs","cs.CL"
"2512.04844v1","Mitigating Catastrophic Forgetting in Target Language Adaptation of LLMs via Source-Shielded Updates","cs.CL"
"2512.04838v1","DAMASHA: Detecting AI in Mixed Adversarial Texts via Segmentation with Human-interpretable Attribution","cs.CL"
"2512.04834v1","Are LLMs Truly Multilingual? Exploring Zero-Shot Multilingual Capability of LLMs for Information Retrieval: An Italian Healthcare Use Case","cs.CL"
"2512.04799v2","DaLA: Danish Linguistic Acceptability Evaluation Guided by Real World Errors","cs.CL"
"2512.11849v1","KH-FUNSD: A Hierarchical and Fine-Grained Layout Analysis Dataset for Low-Resource Khmer Business Document","cs.CL"
"2512.04765v1","AdiBhashaa: A Community-Curated Benchmark for Machine Translation into Indian Tribal Languages","cs.CL"
"2512.04763v1","MemLoRA: Distilling Expert Adapters for On-Device Memory Systems","cs.CL"
"2512.04759v1","Challenging the Abilities of Large Language Models in Italian: a Community Initiative","cs.CL"
"2512.04753v1","EtCon: Edit-then-Consolidate for Reliable Knowledge Editing","cs.CL"
"2512.04748v1","Model Whisper: Steering Vectors Unlock Large Language Models' Potential in Test-time","cs.CL"
"2512.04746v1","SignRoundV2: Closing the Performance Gap in Extremely Low-Bit Post-Training Quantization for LLMs","cs.CL"
"2512.04738v1","OsmT: Bridging OpenStreetMap Queries and Natural Language with Open-source Tag-aware Language Models","cs.CL"
"2512.04691v1","Towards Ethical Multi-Agent Systems of Large Language Models: A Mechanistic Interpretability Perspective","cs.CL"
"2512.04683v2","Geschlechtsübergreifende Maskulina im Sprachgebrauch Eine korpusbasierte Untersuchung zu lexemspezifischen Unterschieden","cs.CL"
"2512.04668v2","Topology Matters: Measuring Memory Leakage in Multi-Agent LLMs","cs.CL"
"2512.04643v1","SEASON: Mitigating Temporal Hallucination in Video Large Language Models via Self-Diagnostic Contrastive Decoding","cs.CL"
"2512.04642v1","Limit cycles for speech","cs.CL"
"2512.04601v1","Natural Language Actor-Critic: Scalable Off-Policy Learning in Language Space","cs.CL"
"2512.04578v1","LexGenius: An Expert-Level Benchmark for Large Language Models in Legal General Intelligence","cs.CL"
"2512.04555v1","ADAPT: Learning Task Mixtures for Budget-Constrained Instruction Tuning","cs.CL"
"2512.04550v1","AdmTree: Compressing Lengthy Context with Adaptive Semantic Trees","cs.CL"
"2512.04545v1","EvoEdit: Lifelong Free-Text Knowledge Editing through Latent Perturbation Augmentation and Knowledge-driven Parameter Fusion","cs.CL"
"2512.04518v1","UW-BioNLP at ChemoTimelines 2025: Thinking, Fine-Tuning, and Dictionary-Enhanced LLM Systems for Chemotherapy Timeline Extraction","cs.CL"
"2512.04492v1","MSME: A Multi-Stage Multi-Expert Framework for Zero-Shot Stance Detection","cs.CL"
"2512.04457v1","RapidUn: Influence-Driven Parameter Reweighting for Efficient Large Language Model Unlearning","cs.CL"
"2512.15722v1","Value Lens: Using Large Language Models to Understand Human Values","cs.CL"
"2512.05156v2","Semantic Faithfulness and Entropy Production Measures to Tame Your LLM Demons and Manage Hallucinations","cs.CL"
"2512.04396v1","Sarcasm Detection on Reddit Using Classical Machine Learning and Feature Engineering","cs.CL"
"2512.04386v1","MASE: Interpretable NLP Models via Model-Agnostic Saliency Estimation","cs.CL"
"2512.11844v2","Love First, Know Later: Persona-Based Romantic Compatibility Through LLM Text World Engines","cs.CL"
"2512.04374v1","LangSAT: A Novel Framework Combining NLP and Reinforcement Learning for SAT Solving","cs.CL"
"2512.04356v1","Mitigating Object and Action Hallucinations in Multimodal LLMs via Self-Augmented Contrastive Alignment","cs.CL"
"2512.04350v1","ClusterFusion: Hybrid Clustering with Embedding Guidance and LLM Adaptation","cs.CL"
"2512.04324v1","DAComp: Benchmarking Data Agents across the Full Data Intelligence Lifecycle","cs.CL"
"2512.04309v1","Text-Only Training for Image Captioning with Retrieval Augmentation and Modality Gap Correction","cs.CL"
"2512.04292v1","SQuARE: Structured Query & Adaptive Retrieval Engine For Tabular Formats","cs.CL"
"2512.04257v1","Computational Linguistics Meets Libyan Dialect: A Study on Dialect Identification","cs.CL"
"2512.04220v1","On GRPO Collapse in Search-R1: The Lazy Likelihood-Displacement Death Spiral","cs.CL"
"2512.04210v1","Balancing Safety and Helpfulness in Healthcare AI Assistants through Iterative Preference Alignment","cs.CL"
"2512.04198v1","Network of Theseus (like the ship)","cs.CL"
"2512.04072v1","SkillFactory: Self-Distillation For Learning Cognitive Behaviors","cs.CL"
"2512.04048v1","Stable Signer: Hierarchical Sign Language Generative Model","cs.CL"
"2512.04032v2","Jina-VLM: Small Multilingual Vision Language Model","cs.CL"
"2512.04013v2","AugServe: Adaptive Request Scheduling for Augmented Large Language Model Inference Serving","cs.CL"
"2512.03989v1","Teaching Old Tokenizers New Words: Efficient Tokenizer Adaptation for Pre-trained Models","cs.CL"
"2512.03976v1","Adapting Large Language Models to Low-Resource Tibetan: A Two-Stage Continual and Supervised Fine-Tuning Study","cs.CL"
"2512.03943v1","Is Lying Only Sinful in Islam? Exploring Religious Bias in Multilingual Large Language Models Across Major Religions","cs.CL"
"2512.03903v1","BERnaT: Basque Encoders for Representing Natural Textual Diversity","cs.CL"
"2512.03870v1","Reconstructing KV Caches with Cross-layer Fusion For Enhanced Transformers","cs.CL"
"2512.03838v1","Training and Evaluation of Guideline-Based Medical Reasoning in LLMs","cs.CL"
"2512.13700v1","Leveraging LLMs for Structured Data Extraction from Unstructured Patient Records","cs.CL"
"2512.03818v1","Improving Alignment Between Human and Machine Codes: An Empirical Assessment of Prompt Engineering for Construct Identification in Psychology","cs.CL"
"2512.03803v2","Enhancing Instruction-Following Capabilities in Seq2Seq Models: DoLA Adaptations for T5","cs.CL"
"2512.03794v1","AdaptVision: Efficient Vision-Language Models via Adaptive Visual Acquisition","cs.CL"
"2512.03771v2","In-Context Representation Hijacking","cs.CL"
"2512.03759v1","Principled RL for Diffusion LLMs Emerges from a Sequence-Level Perspective","cs.CL"
"2512.03746v1","Thinking with Programming Vision: Towards a Unified View for Thinking with Images","cs.CL"
"2512.03737v1","AR-Med: Automated Relevance Enhancement in Medical Search via LLM-Driven Information Augmentation","cs.CL"
"2512.03704v2","DZ-TDPO: Non-Destructive Temporal Alignment for Mutable State Tracking in Long-Context Dialogue","cs.CL"
"2512.03688v1","AITutor-EvalKit: Exploring the Capabilities of AI Tutors","cs.CL"
"2512.03676v1","Different types of syntactic agreement recruit the same units within large language models","cs.CL"
"2512.03672v1","Evaluating Hydro-Science and Engineering Knowledge of Large Language Models","cs.CL"
"2512.03671v1","Generative AI Practices, Literacy, and Divides: An Empirical Analysis in the Italian Context","cs.CL"
"2512.03643v1","Optical Context Compression Is Just (Bad) Autoencoding","cs.CL"
"2512.03634v1","AlignCheck: a Semantic Open-Domain Metric for Factual Consistency Assessment","cs.CL"
"2512.03620v1","SELF: A Robust Singular Value and Eigenvalue Approach for LLM Fingerprinting","cs.CL"
"2512.03582v1","Fine-grained Narrative Classification in Biased News Articles","cs.CL"
"2512.03558v1","CartoMapQA: A Fundamental Benchmark Dataset Evaluating Vision-Language Models on Cartographic Map Understanding","cs.CL"
"2512.03514v1","M3DR: Towards Universal Multilingual Multimodal Document Retrieval","cs.CL"
"2512.03503v2","Understanding LLM Reasoning for Abstractive Summarization","cs.CL"
"2512.03499v1","NAS-LoRA: Empowering Parameter-Efficient Fine-Tuning for Visual Foundation Models with Searchable Adaptation","cs.CL"
"2512.03494v1","A Preliminary Study on the Promises and Challenges of Native Top-$k$ Sparse Attention","cs.CL"
"2512.03465v1","Tuning for TraceTarnish: Techniques, Trends, and Testing Tangible Traits","cs.CL"
"2512.03463v1","Text-Printed Image: Bridging the Image-Text Modality Gap for Text-centric Training of Large Vision-Language Models","cs.CL"
"2512.03442v1","PretrainZero: Reinforcement Active Pretraining","cs.CL"
"2512.03402v1","Dual LoRA: Enhancing LoRA with Magnitude and Direction Updates","cs.CL"
"2512.03381v2","Characterizing Language Use in a Collaborative Situated Game","cs.CL"
"2512.03377v2","Nexus: Higher-Order Attention Mechanisms in Transformers","cs.CL"
"2512.03373v1","LLM-Generated Ads: From Personalization Parity to Persuasion Superiority","cs.CL"
"2512.03360v1","From Hypothesis to Premises: LLM-based Backward Logical Reasoning with Selective Symbolic Translation","cs.CL"
"2512.03343v2","Idea-Gated Transformers: Enforcing Semantic Coherence via Differentiable Vocabulary Pruning","cs.CL"
"2512.03340v1","PERCS: Persona-Guided Controllable Biomedical Summarization Dataset","cs.CL"
"2512.03337v1","Epistemic Substitution: How Grokipedia's AI-Generated Encyclopedia Restructures Authority","cs.CL"
"2512.03334v1","Modeling Topics and Sociolinguistic Variation in Code-Switched Discourse: Insights from Spanish-English and Spanish-Guaraní","cs.CL"
"2512.03310v1","Randomized Masked Finetuning: An Efficient Way to Mitigate Memorization of PIIs in LLMs","cs.CL"
"2512.03262v1","Is Vibe Coding Safe? Benchmarking Vulnerability of Agent-Generated Code in Real-World Tasks","cs.CL"
"2512.03244v1","SPARK: Stepwise Process-Aware Rewards for Reference-Free Reinforcement Learning","cs.CL"
"2512.03214v1","Identifying attributions of causality in political text","cs.CL"
"2512.03197v1","InvertiTune: High-Quality Data Synthesis for Cost-Effective Single-Shot Text-to-Knowledge Graph Generation","cs.CL"
"2512.03195v1","Enhancing Job Matching: Occupation, Skill and Qualification Linking with the ESCO and EQF taxonomies","cs.CL"
"2512.03173v1","Culture Affordance Atlas: Reconciling Object Diversity Through Functional Mapping","cs.CL"
"2512.03026v1","The Moral Consistency Pipeline: Continuous Ethical Evaluation for Large Language Models","cs.CL"
"2512.03025v2","LORE: A Large Generative Model for Search Relevance","cs.CL"
"2512.02987v1","Fine-Tuned Large Language Models for Logical Translation: Reducing Hallucinations with Lang2Logic","cs.CL"
"2512.02973v1","Contextual Image Attack: How Visual Context Exposes Multimodal Safety Vulnerabilities","cs.CL"
"2512.02924v2","AutoNeural: Co-Designing Vision-Language Models for NPU Inference","cs.CL"
"2512.02914v1","Martingale Score: An Unsupervised Metric for Bayesian Rationality in LLM Reasoning","cs.CL"
"2512.02892v1","Fast-Decoding Diffusion Language Models via Progress-Aware Confidence Schedules","cs.CL"
"2512.02882v1","OptPO: Optimal Rollout Allocation for Test-time Policy Optimization","cs.CL"
"2512.02874v1","Think in Parallel, Answer as One: Logit Averaging for Open-Ended Reasoning","cs.CL"
"2512.02845v1","Bangla Hate Speech Classification with Fine-tuned Transformer Models","cs.CL"
"2512.02841v1","Cross-Lingual Prompt Steerability: Towards Accurate and Robust LLM Behavior across Languages","cs.CL"
"2512.02840v1","promptolution: A Unified, Modular Framework for Prompt Optimization","cs.CL"
"2512.02835v1","ReVSeg: Incentivizing the Reasoning Chain for Video Segmentation with Reinforcement Learning","cs.CL"
"2512.02817v1","BOOM: Beyond Only One Modality KIT's Multimodal Multilingual Lecture Companion","cs.CL"
"2512.02816v1","A benchmark dataset for evaluating Syndrome Differentiation and Treatment in large language models","cs.CL"
"2512.02807v1","SR-GRPO: Stable Rank as an Intrinsic Geometric Reward for Large Language Model Alignment","cs.CL"
"2512.02799v1","TriLex: A Framework for Multilingual Sentiment Analysis in Low-Resource South African Languages","cs.CL"
"2512.02791v1","Making Dialogue Grounding Data Rich: A Three-Tier Data Synthesis Framework for Generalized Referring Expression Comprehension","cs.CL"
"2512.02772v1","Towards Unification of Hallucination Detection and Fact Verification for Large Language Models","cs.CL"
"2512.02764v1","PEFT-Factory: Unified Parameter-Efficient Fine-Tuning of Autoregressive Large Language Models","cs.CL"
"2512.02763v1","SurveyEval: Towards Comprehensive Evaluation of LLM-Generated Academic Surveys","cs.CL"
"2512.17920v1","Separating Constraint Compliance from Semantic Accuracy: A Novel Benchmark for Evaluating Instruction-Following Under Compression","cs.CL"
"2512.02738v1","Probabilistic energy profiler for statically typed JVM-based programming languages","cs.CL"
"2512.02719v1","Emergent Bayesian Behaviour and Optimal Cue Combination in LLMs","cs.CL"
"2512.02711v1","CREST: Universal Safety Guardrails Through Cluster-Guided Cross-Lingual Transfer","cs.CL"
"2512.02689v1","An Empirical Survey of Model Merging Algorithms for Social Bias Mitigation","cs.CL"
"2512.02665v1","Input Order Shapes LLM Semantic Alignment in Multi-Document Summarization","cs.CL"
"2512.02593v1","Spoken Conversational Agents with Large Language Models","cs.CL"
"2512.02580v2","From Imitation to Discrimination: Toward A Generalized Curriculum Advantage Mechanism Enhancing Cross-Domain Reasoning Tasks","cs.CL"
"2512.04121v1","Can machines perform a qualitative data analysis? Reading the debate with Alan Turing","cs.CL"
"2512.02556v1","DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models","cs.CL"
"2512.02555v1","ADORE: Autonomous Domain-Oriented Relevance Engine for E-commerce","cs.CL"
"2512.02552v1","What Signals Really Matter for Misinformation Tasks? Evaluating Fake-News Detection and Virality Prediction under Real-World Constraints","cs.CL"
"2512.04120v1","Towards Contextual Sensitive Data Detection","cs.CL"
"2512.02527v1","A Concise Review of Hallucinations in LLMs and their Mitigation","cs.CL"
"2512.02472v1","Guided Self-Evolving LLMs with Minimal Human Supervision","cs.CL"
"2512.02456v1","See, Think, Learn: A Self-Taught Multimodal Reasoner","cs.CL"
"2512.02445v1","When Refusals Fail: Unstable Safety Mechanisms in Long-Context LLM Agents","cs.CL"
"2512.03107v1","Detecting AI Hallucinations in Finance: An Information-Theoretic Method Cuts Hallucination Rate by 92%","cs.CL"
"2512.02425v1","WorldMM: Dynamic Multimodal Memory Agent for Long Video Reasoning","cs.CL"
"2512.02419v1","The brain-AI convergence: Predictive and generative world models for general-purpose computation","cs.CL"
"2512.02402v1","TaleFrame: An Interactive Story Generation System with Fine-Grained Control and Large Language Models","cs.CL"
"2512.02393v1","Process-Centric Analysis of Agentic Software Systems","cs.CL"
"2512.02363v1","Memory-Augmented Knowledge Fusion with Safety-Aware Decoding for Domain-Adaptive Question Answering","cs.CL"
"2512.20634v1","Real Time Detection and Quantitative Analysis of Spurious Forgetting in Continual Learning","cs.CL"
"2512.06001v1","Small Language Models Reshape Higher Education: Courses, Textbooks, and Teaching","cs.CL"
"2512.02321v1","LeechHijack: Covert Computational Resource Exploitation in Intelligent Agent Systems","cs.CL"
"2512.02306v1","OmniGuard: Unified Omni-Modal Guardrails with Deliberate Reasoning","cs.CL"
"2512.02304v1","When Does Verification Pay Off? A Closer Look at LLMs as Solution Verifiers","cs.CL"
"2512.02299v1","HealthContradict: Evaluating Biomedical Knowledge Conflicts in Language Models","cs.CL"
"2512.02251v1","CAIRNS: Balancing Readability and Scientific Accuracy in Climate Adaptation Question Answering","cs.CL"
"2512.02246v1","DETAIL Matters: Measuring the Impact of Prompt Specificity on Reasoning in Large Language Models","cs.CL"
